datetime,station_name,population,hour_of_day,day_of_week,is_fake,was_missing
2024-12-12 17:00:00,1,47786.0,17,3,0,0
2024-12-12 18:00:00,1,43500.0,18,3,0,0
2024-12-12 19:00:00,1,35357.0,19,3,0,0
2024-12-12 20:00:00,1,26357.0,20,3,0,0
2024-12-12 21:00:00,1,19500.0,21,3,0,0
2024-12-12 22:00:00,1,19018.28,22,3,1,1
2024-12-12 23:00:00,1,18536.56,23,3,1,1
2024-12-13 00:00:00,1,18054.84,0,4,1,1
2024-12-13 01:00:00,1,17573.12,1,4,1,1
2024-12-13 02:00:00,1,17091.4,2,4,1,1
2024-12-13 03:00:00,1,16609.68,3,4,1,1
2024-12-13 04:00:00,1,16127.96,4,4,1,1
2024-12-13 05:00:00,1,15646.24,5,4,1,1
2024-12-13 06:00:00,1,15164.52,6,4,1,1
2024-12-13 07:00:00,1,14682.8,7,4,1,1
2024-12-13 08:00:00,1,14201.08,8,4,1,1
2024-12-13 09:00:00,1,13719.36,9,4,1,1
2024-12-13 10:00:00,1,13237.64,10,4,1,1
2024-12-13 11:00:00,1,12755.92,11,4,1,1
2024-12-13 12:00:00,1,12274.2,12,4,1,1
2024-12-13 13:00:00,1,11792.48,13,4,1,1
2024-12-13 14:00:00,1,11310.759999999998,14,4,1,1
2024-12-13 15:00:00,1,10829.039999999999,15,4,1,1
2024-12-13 16:00:00,1,10347.32,16,4,1,1
2024-12-13 17:00:00,1,9865.599999999999,17,4,1,1
2024-12-13 18:00:00,1,9383.88,18,4,1,1
2024-12-13 19:00:00,1,8902.16,19,4,1,1
2024-12-13 20:00:00,1,8420.439999999999,20,4,1,1
2024-12-13 21:00:00,1,7938.719999999999,21,4,1,1
2024-12-13 22:00:00,1,7457.0,22,4,0,0
2024-12-13 23:00:00,1,4371.0,23,4,0,0
2024-12-14 00:00:00,1,2143.0,0,5,0,0
2024-12-14 01:00:00,1,1457.0,1,5,0,0
2024-12-14 02:00:00,1,1629.0,2,5,0,0
2024-12-14 03:00:00,1,1800.0,3,5,0,0
2024-12-14 04:00:00,1,1971.0,4,5,0,0
2024-12-14 05:00:00,1,1971.0,5,5,0,0
2024-12-14 06:00:00,1,2829.0,6,5,0,0
2024-12-14 07:00:00,1,3857.0,7,5,0,0
2024-12-14 08:00:00,1,5229.0,8,5,0,0
2024-12-14 09:00:00,1,8314.0,9,5,0,0
2024-12-14 10:00:00,1,11743.0,10,5,0,0
2024-12-14 11:00:00,1,15514.0,11,5,0,0
2024-12-14 12:00:00,1,18257.0,12,5,0,0
2024-12-14 13:00:00,1,20314.0,13,5,0,0
2024-12-14 14:00:00,1,21686.0,14,5,0,0
2024-12-14 15:00:00,1,21171.0,15,5,0,0
2024-12-14 16:00:00,1,20143.0,16,5,0,0
2024-12-14 17:00:00,1,18531.0,17,5,0,0
2024-12-14 18:00:00,1,17121.0,18,5,0,0
2024-12-14 19:00:00,1,14604.0,19,5,0,0
2024-12-14 20:00:00,1,11045.0,20,5,0,0
2024-12-14 21:00:00,1,7611.0,21,5,0,0
2024-12-14 22:00:00,1,5357.0,22,5,0,0
2024-12-14 23:00:00,1,3214.0,23,5,0,0
2024-12-15 00:00:00,1,1500.0,0,6,0,0
2024-12-15 01:00:00,1,1071.0,1,6,0,0
2024-12-15 02:00:00,1,1500.0,2,6,0,0
2024-12-15 03:00:00,1,1500.0,3,6,0,0
2024-12-15 04:00:00,1,1500.0,4,6,0,0
2024-12-15 05:00:00,1,1929.0,5,6,0,0
2024-12-15 06:00:00,1,4071.0,6,6,0,0
2024-12-15 07:00:00,1,9643.0,7,6,0,0
2024-12-15 08:00:00,1,24643.0,8,6,0,0
2024-12-15 09:00:00,1,41357.0,9,6,0,0
2024-12-15 10:00:00,1,48643.0,10,6,0,0
2024-12-15 11:00:00,1,52500.0,11,6,0,0
2024-12-15 12:00:00,1,52929.0,12,6,0,0
2024-12-15 13:00:00,1,53357.0,13,6,0,0
2024-12-15 14:00:00,1,53357.0,14,6,0,0
2024-12-15 15:00:00,1,52500.0,15,6,0,0
2024-12-15 16:00:00,1,51214.0,16,6,0,0
2024-12-15 17:00:00,1,47786.0,17,6,0,0
2024-12-15 18:00:00,1,40071.0,18,6,0,0
2024-12-15 19:00:00,1,29786.0,19,6,0,0
2024-12-15 20:00:00,1,21214.0,20,6,0,0
2024-12-15 21:00:00,1,13500.0,21,6,0,0
2024-12-15 22:00:00,1,8785.5,22,6,0,1
2024-12-15 23:00:00,1,4071.0,23,6,0,0
2024-12-16 00:00:00,1,1929.0,0,0,0,0
2024-12-16 01:00:00,1,1500.0,1,0,0,0
2024-12-16 02:00:00,1,1929.0,2,0,0,0
2024-12-16 03:00:00,1,1929.0,3,0,0,0
2024-12-16 04:00:00,1,1500.0,4,0,0,0
2024-12-16 05:00:00,1,1929.0,5,0,0,0
2024-12-16 06:00:00,1,3643.0,6,0,0,0
2024-12-16 07:00:00,1,9643.0,7,0,0,0
2024-12-16 08:00:00,1,24214.0,8,0,0,0
2024-12-16 09:00:00,1,40929.0,9,0,0,0
2024-12-16 10:00:00,1,49071.0,10,0,0,0
2024-12-16 11:00:00,1,52071.0,11,0,0,0
2024-12-16 12:00:00,1,53786.0,12,0,0,0
2024-12-16 13:00:00,1,54214.0,13,0,0,0
2024-12-16 14:00:00,1,54214.0,14,0,0,0
2024-12-16 15:00:00,1,53786.0,15,0,0,0
2024-12-16 16:00:00,1,51643.0,16,0,0,0
2024-12-16 17:00:00,1,49071.0,17,0,0,0
2024-12-16 18:00:00,1,41786.0,18,0,0,0
2024-12-16 19:00:00,1,31929.0,19,0,0,0
2024-12-16 20:00:00,1,22929.0,20,0,0,0
2024-12-16 21:00:00,1,16071.0,21,0,0,0
2024-12-16 22:00:00,1,10071.0,22,0,0,0
2024-11-14 04:00:00,2,2400.0,4,3,0,0
2024-11-14 05:00:00,2,2400.0,5,3,0,0
2024-11-14 06:00:00,2,3314.0,6,3,0,0
2024-11-14 07:00:00,2,5829.0,7,3,0,0
2024-11-14 08:00:00,2,11314.0,8,3,0,0
2024-11-14 09:00:00,2,17486.0,9,3,0,0
2024-11-14 10:00:00,2,23429.0,10,3,0,0
2024-11-14 11:00:00,2,27771.0,11,3,0,0
2024-11-14 12:00:00,2,30743.0,12,3,0,0
2024-11-14 13:00:00,2,32114.0,13,3,0,0
2024-11-14 14:00:00,2,33029.0,14,3,0,0
2024-11-14 15:00:00,2,33943.0,15,3,0,0
2024-11-14 16:00:00,2,35086.0,16,3,0,0
2024-11-14 17:00:00,2,36000.0,17,3,0,0
2024-11-14 18:00:00,2,35543.0,18,3,0,0
2024-11-14 19:00:00,2,32343.0,19,3,0,0
2024-11-14 20:00:00,2,26629.0,20,3,0,0
2024-11-14 21:00:00,2,20686.0,21,3,0,0
2024-11-14 22:00:00,2,14743.0,22,3,0,0
2024-11-14 23:00:00,2,9943.0,23,3,0,0
2024-11-15 00:00:00,2,4686.0,0,4,0,0
2024-11-15 01:00:00,2,3314.0,1,4,0,0
2024-11-15 02:00:00,2,3314.0,2,4,0,0
2024-11-15 03:00:00,2,3086.0,3,4,0,0
2024-11-15 04:00:00,2,3086.0,4,4,0,0
2024-11-15 05:00:00,2,3086.0,5,4,0,0
2024-11-15 06:00:00,2,2857.0,6,4,0,0
2024-11-15 07:00:00,2,4000.0,7,4,0,0
2024-11-15 08:00:00,2,5829.0,8,4,0,0
2024-11-15 09:00:00,2,9029.0,9,4,0,0
2024-11-15 10:00:00,2,14514.0,10,4,0,0
2024-11-15 11:00:00,2,20000.0,11,4,0,0
2024-11-15 12:00:00,2,25029.0,12,4,0,0
2024-11-15 13:00:00,2,28457.0,13,4,0,0
2024-11-15 14:00:00,2,30743.0,14,4,0,0
2024-11-15 15:00:00,2,32343.0,15,4,0,0
2024-11-15 16:00:00,2,34400.0,16,4,0,0
2024-11-15 17:00:00,2,32571.0,17,4,0,0
2024-11-15 18:00:00,2,28686.0,18,4,0,0
2024-11-15 19:00:00,2,25257.0,19,4,0,0
2024-11-15 20:00:00,2,21371.0,20,4,0,0
2024-11-15 21:00:00,2,17257.0,21,4,0,0
2024-11-15 22:00:00,2,12685.5,22,4,0,1
2024-11-15 23:00:00,2,8114.0,23,4,0,0
2024-11-16 00:00:00,2,4229.0,0,5,0,0
2024-11-16 01:00:00,2,3086.0,1,5,0,0
2024-11-16 02:00:00,2,3086.0,2,5,0,0
2024-11-16 03:00:00,2,2857.0,3,5,0,0
2024-11-16 04:00:00,2,2857.0,4,5,0,0
2024-11-16 05:00:00,2,2857.0,5,5,0,0
2024-11-16 06:00:00,2,2629.0,6,5,0,0
2024-11-16 07:00:00,2,3314.0,7,5,0,0
2024-11-16 08:00:00,2,4686.0,8,5,0,0
2024-11-16 09:00:00,2,7886.0,9,5,0,0
2024-11-16 10:00:00,2,12686.0,10,5,0,0
2024-11-16 11:00:00,2,18857.0,11,5,0,0
2024-11-16 12:00:00,2,24343.0,12,5,0,0
2024-11-16 13:00:00,2,26857.0,13,5,0,0
2024-11-16 14:00:00,2,29371.0,14,5,0,0
2024-11-16 15:00:00,2,30514.0,15,5,0,0
2024-11-16 16:00:00,2,30971.0,16,5,0,0
2024-11-16 17:00:00,2,29371.0,17,5,0,0
2024-11-16 18:00:00,2,24571.0,18,5,0,0
2024-11-16 19:00:00,2,20914.0,19,5,0,0
2024-11-16 20:00:00,2,17029.0,20,5,0,0
2024-11-16 21:00:00,2,13143.0,21,5,0,0
2024-11-16 22:00:00,2,8571.0,22,5,0,0
2024-11-16 23:00:00,2,6437.666666666666,23,5,0,1
2024-11-17 00:00:00,2,4304.333333333333,0,6,0,1
2024-11-17 01:00:00,2,2171.0,1,6,0,0
2024-11-17 02:00:00,2,2171.0,2,6,0,0
2024-11-17 03:00:00,2,2171.0,3,6,0,0
2024-11-17 04:00:00,2,2171.0,4,6,0,0
2024-11-17 05:00:00,2,2400.0,5,6,0,0
2024-11-17 06:00:00,2,3086.0,6,6,0,0
2024-11-17 07:00:00,2,5829.0,7,6,0,0
2024-11-17 08:00:00,2,11314.0,8,6,0,0
2024-11-17 09:00:00,2,17029.0,9,6,0,0
2024-11-17 10:00:00,2,22514.0,10,6,0,0
2024-11-17 11:00:00,2,25714.0,11,6,0,0
2024-11-17 12:00:00,2,29143.0,12,6,0,0
2024-11-17 13:00:00,2,30286.0,13,6,0,0
2024-11-17 14:00:00,2,30971.0,14,6,0,0
2024-11-17 15:00:00,2,31200.0,15,6,0,0
2024-11-17 16:00:00,2,31886.0,16,6,0,0
2024-11-17 17:00:00,2,31657.0,17,6,0,0
2024-11-17 18:00:00,2,30971.0,18,6,0,0
2024-11-17 19:00:00,2,27086.0,19,6,0,0
2024-11-17 20:00:00,2,21143.0,20,6,0,0
2024-11-17 21:00:00,2,15200.0,21,6,0,0
2024-11-17 22:00:00,2,9943.0,22,6,0,0
2024-11-17 23:00:00,2,5600.0,23,6,0,0
2024-11-18 00:00:00,2,2857.0,0,0,0,0
2024-11-18 01:00:00,2,2171.0,1,0,0,0
2024-11-18 02:00:00,2,2171.0,2,0,0,0
2024-11-18 03:00:00,2,2400.0,3,0,0,0
2024-11-18 04:00:00,2,2400.0,4,0,0,0
2024-11-18 05:00:00,2,2400.0,5,0,0,0
2024-11-18 06:00:00,2,3086.0,6,0,0,0
2024-11-18 07:00:00,2,5600.0,7,0,0,0
2024-11-18 08:00:00,2,12000.0,8,0,0,0
2024-11-18 09:00:00,2,17943.0,9,0,0,0
2024-11-18 10:00:00,2,23200.0,10,0,0,0
2024-11-18 11:00:00,2,26857.0,11,0,0,0
2024-11-18 12:00:00,2,29829.0,12,0,0,0
2024-11-18 13:00:00,2,31886.0,13,0,0,0
2024-11-18 14:00:00,2,32800.0,14,0,0,0
2024-11-18 15:00:00,2,33257.0,15,0,0,0
2024-11-18 16:00:00,2,33714.0,16,0,0,0
2024-11-18 17:00:00,2,33714.0,17,0,0,0
2024-11-18 18:00:00,2,32343.0,18,0,0,0
2024-11-18 19:00:00,2,28085.0,19,0,0,0
2024-11-18 20:00:00,2,21352.0,20,0,0,0
2024-11-18 21:00:00,2,15976.0,21,0,0,0
2024-11-18 22:00:00,2,10857.0,22,0,0,0
2024-11-18 23:00:00,2,6514.0,23,0,0,0
2024-11-19 00:00:00,2,3086.0,0,1,0,0
2024-11-19 01:00:00,2,2171.0,1,1,0,0
2024-11-19 02:00:00,2,2400.0,2,1,0,0
2024-11-19 03:00:00,2,2400.0,3,1,0,0
2024-11-19 04:00:00,2,2400.0,4,1,0,0
2024-11-19 05:00:00,2,2400.0,5,1,0,0
2024-11-19 06:00:00,2,3086.0,6,1,0,0
2024-11-19 07:00:00,2,5829.0,7,1,0,0
2024-11-19 08:00:00,2,11314.0,8,1,0,0
2024-11-19 09:00:00,2,17486.0,9,1,0,0
2024-11-19 10:00:00,2,23200.0,10,1,0,0
2024-11-19 11:00:00,2,27543.0,11,1,0,0
2024-11-19 12:00:00,2,30971.0,12,1,0,0
2024-11-19 13:00:00,2,33257.0,13,1,0,0
2024-11-19 14:00:00,2,33714.0,14,1,0,0
2024-11-19 15:00:00,2,33943.0,15,1,0,0
2024-11-19 16:00:00,2,35314.0,16,1,0,0
2024-11-19 17:00:00,2,35086.0,17,1,0,0
2024-11-19 18:00:00,2,33257.0,18,1,0,0
2024-11-19 19:00:00,2,29143.0,19,1,0,0
2024-11-19 20:00:00,2,23200.0,20,1,0,0
2024-11-19 21:00:00,2,17714.0,21,1,0,0
2024-11-19 22:00:00,2,12229.0,22,1,0,0
2024-11-19 23:00:00,2,7200.0,23,1,0,0
2024-11-20 00:00:00,2,3086.0,0,2,0,0
2024-11-20 01:00:00,2,2171.0,1,2,0,0
2024-11-20 02:00:00,2,2400.0,2,2,0,0
2024-11-20 03:00:00,2,2400.0,3,2,0,0
2024-11-20 04:00:00,2,2400.0,4,2,0,0
2024-11-20 05:00:00,2,2629.0,5,2,0,0
2024-11-20 06:00:00,2,3314.0,6,2,0,0
2024-11-20 07:00:00,2,5829.0,7,2,0,0
2024-11-20 08:00:00,2,11314.0,8,2,0,0
2024-11-20 09:00:00,2,18400.0,9,2,0,0
2024-11-20 10:00:00,2,24114.0,10,2,0,0
2024-11-20 11:00:00,2,27543.0,11,2,0,0
2024-11-20 12:00:00,2,30743.0,12,2,0,0
2024-11-20 13:00:00,2,32343.0,13,2,0,0
2024-11-20 14:00:00,2,32800.0,14,2,0,0
2024-11-20 15:00:00,2,33257.0,15,2,0,0
2024-11-20 16:00:00,2,34629.0,16,2,0,0
2024-11-20 17:00:00,2,34171.0,17,2,0,0
2024-11-20 18:00:00,2,33943.0,18,2,0,0
2024-11-20 19:00:00,2,30057.0,19,2,0,0
2024-11-20 20:00:00,2,23657.0,20,2,0,0
2024-11-20 21:00:00,2,17943.0,21,2,0,0
2024-11-20 22:00:00,2,12343.0,22,2,0,1
2024-11-20 23:00:00,2,6743.0,23,2,0,0
2024-11-21 00:00:00,2,3086.0,0,3,0,0
2024-11-21 01:00:00,2,2171.0,1,3,0,0
2024-11-21 02:00:00,2,2400.0,2,3,0,0
2024-11-21 03:00:00,2,2400.0,3,3,0,0
2024-11-21 04:00:00,2,2400.0,4,3,0,0
2024-11-21 05:00:00,2,2400.0,5,3,0,0
2024-11-21 06:00:00,2,3086.0,6,3,0,0
2024-11-21 07:00:00,2,5829.0,7,3,0,0
2024-11-21 08:00:00,2,11086.0,8,3,0,0
2024-11-21 09:00:00,2,17257.0,9,3,0,0
2024-11-21 10:00:00,2,22971.0,10,3,0,0
2024-11-21 11:00:00,2,27314.0,11,3,0,0
2024-11-21 12:00:00,2,30743.0,12,3,0,0
2024-11-21 13:00:00,2,32571.0,13,3,0,0
2024-11-21 14:00:00,2,33029.0,14,3,0,0
2024-11-21 15:00:00,2,34171.0,15,3,0,0
2024-11-21 16:00:00,2,35543.0,16,3,0,0
2024-11-21 17:00:00,2,35771.0,17,3,0,0
2024-11-21 18:00:00,2,35543.0,18,3,0,0
2024-11-21 19:00:00,2,33257.0,19,3,0,0
2024-11-21 20:00:00,2,26629.0,20,3,0,0
2024-11-21 21:00:00,2,21829.0,21,3,0,0
2024-11-21 22:00:00,2,15200.0,22,3,0,0
2024-11-21 23:00:00,2,9943.0,23,3,0,0
2024-11-22 00:00:00,2,4229.0,0,4,0,0
2024-11-22 01:00:00,2,3086.0,1,4,0,0
2024-11-22 02:00:00,2,3086.0,2,4,0,0
2024-11-22 03:00:00,2,3086.0,3,4,0,0
2024-11-22 04:00:00,2,3086.0,4,4,0,0
2024-11-22 05:00:00,2,3314.0,5,4,0,0
2024-11-22 06:00:00,2,3314.0,6,4,0,0
2024-11-22 07:00:00,2,4000.0,7,4,0,0
2024-11-22 08:00:00,2,5829.0,8,4,0,0
2024-11-22 09:00:00,2,8800.0,9,4,0,0
2024-11-22 10:00:00,2,13829.0,10,4,0,0
2024-11-22 11:00:00,2,19314.0,11,4,0,0
2024-11-22 12:00:00,2,24343.0,12,4,0,0
2024-11-22 13:00:00,2,28000.0,13,4,0,0
2024-11-22 14:00:00,2,30743.0,14,4,0,0
2024-11-22 15:00:00,2,32114.0,15,4,0,0
2024-11-22 16:00:00,2,33714.0,16,4,0,0
2024-11-22 17:00:00,2,32571.0,17,4,0,0
2024-11-22 18:00:00,2,29371.0,18,4,0,0
2024-11-22 19:00:00,2,25714.0,19,4,0,0
2024-11-22 20:00:00,2,21371.0,20,4,0,0
2024-11-22 21:00:00,2,17029.0,21,4,0,0
2024-11-22 22:00:00,2,12000.0,22,4,0,0
2024-11-22 23:00:00,2,7657.0,23,4,0,0
2024-11-23 00:00:00,2,3771.0,0,5,0,0
2024-11-23 01:00:00,2,2629.0,1,5,0,0
2024-11-23 02:00:00,2,3086.0,2,5,0,0
2024-11-23 03:00:00,2,3086.0,3,5,0,0
2024-11-23 04:00:00,2,2857.0,4,5,0,0
2024-11-23 05:00:00,2,2857.0,5,5,0,0
2024-11-23 06:00:00,2,2857.0,6,5,0,0
2024-11-23 07:00:00,2,3086.0,7,5,0,0
2024-11-23 08:00:00,2,4457.0,8,5,0,0
2024-11-23 09:00:00,2,7657.0,9,5,0,0
2024-11-23 10:00:00,2,12229.0,10,5,0,0
2024-11-23 11:00:00,2,18400.0,11,5,0,0
2024-11-23 12:00:00,2,23657.0,12,5,0,0
2024-11-23 13:00:00,2,26629.0,13,5,0,0
2024-11-23 14:00:00,2,29371.0,14,5,0,0
2024-11-23 15:00:00,2,30743.0,15,5,0,0
2024-11-23 16:00:00,2,32571.0,16,5,0,0
2024-11-23 17:00:00,2,31657.0,17,5,0,0
2024-11-23 18:00:00,2,28000.0,18,5,0,0
2024-11-23 19:00:00,2,24114.0,19,5,0,0
2024-11-23 20:00:00,2,20229.0,20,5,0,0
2024-11-23 21:00:00,2,15657.0,21,5,0,0
2024-11-23 22:00:00,2,11428.5,22,5,0,1
2024-11-23 23:00:00,2,7200.0,23,5,0,0
2024-11-24 00:00:00,2,3314.0,0,6,0,0
2024-11-24 01:00:00,2,2400.0,1,6,0,0
2024-11-24 02:00:00,2,2629.0,2,6,0,0
2024-11-24 03:00:00,2,2629.0,3,6,0,0
2024-11-24 04:00:00,2,2629.0,4,6,0,0
2024-11-24 05:00:00,2,2629.0,5,6,0,0
2024-11-24 06:00:00,2,2629.0,6,6,0,0
2024-11-24 07:00:00,2,3314.0,7,6,0,0
2024-11-24 08:00:00,2,4914.0,8,6,0,0
2024-11-24 09:00:00,2,7429.0,9,6,0,0
2024-11-24 10:00:00,2,11543.0,10,6,0,0
2024-11-24 11:00:00,2,17257.0,11,6,0,0
2024-11-24 12:00:00,2,21600.0,12,6,0,0
2024-11-24 13:00:00,2,23886.0,13,6,0,0
2024-11-24 14:00:00,2,25943.0,14,6,0,0
2024-11-24 15:00:00,2,26857.0,15,6,0,0
2024-11-24 16:00:00,2,27314.0,16,6,0,0
2024-11-24 17:00:00,2,25714.0,17,6,0,0
2024-11-24 18:00:00,2,22971.0,18,6,0,0
2024-11-24 19:00:00,2,20000.0,19,6,0,0
2024-11-24 20:00:00,2,17257.0,20,6,0,0
2024-11-24 21:00:00,2,13371.0,21,6,0,0
2024-11-24 22:00:00,2,9257.0,22,6,0,0
2024-11-24 23:00:00,2,5600.0,23,6,0,0
2024-11-25 00:00:00,2,2629.0,0,0,0,0
2024-11-25 01:00:00,2,2171.0,1,0,0,0
2024-11-25 02:00:00,2,2171.0,2,0,0,0
2024-11-25 03:00:00,2,2400.0,3,0,0,0
2024-11-25 04:00:00,2,2400.0,4,0,0,0
2024-11-25 05:00:00,2,2629.0,5,0,0,0
2024-11-25 06:00:00,2,3086.0,6,0,0,0
2024-11-25 07:00:00,2,6057.0,7,0,0,0
2024-11-25 08:00:00,2,11543.0,8,0,0,0
2024-11-25 09:00:00,2,17714.0,9,0,0,0
2024-11-25 10:00:00,2,22743.0,10,0,0,0
2024-11-25 11:00:00,2,25943.0,11,0,0,0
2024-11-25 12:00:00,2,28457.0,12,0,0,0
2024-11-25 13:00:00,2,30286.0,13,0,0,0
2024-11-25 14:00:00,2,30971.0,14,0,0,0
2024-11-25 15:00:00,2,31429.0,15,0,0,0
2024-11-25 16:00:00,2,31657.0,16,0,0,0
2024-11-25 17:00:00,2,31657.0,17,0,0,0
2024-11-25 18:00:00,2,30971.0,18,0,0,0
2024-11-25 19:00:00,2,27543.0,19,0,0,0
2024-11-25 20:00:00,2,21600.0,20,0,0,0
2024-11-25 21:00:00,2,15886.0,21,0,0,0
2024-11-25 22:00:00,2,10629.0,22,0,0,0
2024-11-25 23:00:00,2,6286.0,23,0,0,0
2024-11-26 00:00:00,2,3086.0,0,1,0,0
2024-11-26 01:00:00,2,2400.0,1,1,0,0
2024-11-26 02:00:00,2,2400.0,2,1,0,0
2024-11-26 03:00:00,2,2400.0,3,1,0,0
2024-11-26 04:00:00,2,2400.0,4,1,0,0
2024-11-26 05:00:00,2,2400.0,5,1,0,0
2024-11-26 06:00:00,2,3086.0,6,1,0,0
2024-11-26 07:00:00,2,6057.0,7,1,0,0
2024-11-26 08:00:00,2,11771.0,8,1,0,0
2024-11-26 09:00:00,2,17486.0,9,1,0,0
2024-11-26 10:00:00,2,23200.0,10,1,0,0
2024-11-26 11:00:00,2,26629.0,11,1,0,0
2024-11-26 12:00:00,2,30057.0,12,1,0,0
2024-11-26 13:00:00,2,31657.0,13,1,0,0
2024-11-26 14:00:00,2,33029.0,14,1,0,0
2024-11-26 15:00:00,2,33486.0,15,1,0,0
2024-11-26 16:00:00,2,34171.0,16,1,0,0
2024-11-26 17:00:00,2,33943.0,17,1,0,0
2024-11-26 18:00:00,2,33486.0,18,1,0,0
2024-11-26 19:00:00,2,29600.0,19,1,0,0
2024-11-26 20:00:00,2,23886.0,20,1,0,0
2024-11-26 21:00:00,2,18171.0,21,1,0,0
2024-11-26 22:00:00,2,12000.0,22,1,0,0
2024-11-26 23:00:00,2,6743.0,23,1,0,0
2024-11-27 00:00:00,2,3086.0,0,2,0,0
2024-11-27 01:00:00,2,2171.0,1,2,0,0
2024-11-27 02:00:00,2,2400.0,2,2,0,0
2024-11-27 03:00:00,2,2171.0,3,2,0,0
2024-11-27 04:00:00,2,2400.0,4,2,0,0
2024-11-27 05:00:00,2,2629.0,5,2,0,0
2024-11-27 06:00:00,2,3086.0,6,2,0,0
2024-11-27 07:00:00,2,5829.0,7,2,0,0
2024-11-27 08:00:00,2,11543.0,8,2,0,0
2024-11-27 09:00:00,2,18171.0,9,2,0,0
2024-11-27 10:00:00,2,24343.0,10,2,0,0
2024-11-27 11:00:00,2,28000.0,11,2,0,0
2024-11-27 12:00:00,2,31429.0,12,2,0,0
2024-11-27 13:00:00,2,32800.0,13,2,0,0
2024-11-27 14:00:00,2,33714.0,14,2,0,0
2024-11-27 15:00:00,2,33943.0,15,2,0,0
2024-11-27 16:00:00,2,35086.0,16,2,0,0
2024-11-27 17:00:00,2,34629.0,17,2,0,0
2024-11-27 18:00:00,2,33714.0,18,2,0,0
2024-11-27 19:00:00,2,29829.0,19,2,0,0
2024-11-27 20:00:00,2,23657.0,20,2,0,0
2024-11-27 21:00:00,2,17943.0,21,2,0,0
2024-11-27 22:00:00,2,12457.0,22,2,0,1
2024-11-27 23:00:00,2,6971.0,23,2,0,0
2024-11-28 00:00:00,2,3314.0,0,3,0,0
2024-11-28 01:00:00,2,2400.0,1,3,0,0
2024-11-28 02:00:00,2,2629.0,2,3,0,0
2024-11-28 03:00:00,2,2629.0,3,3,0,0
2024-11-28 04:00:00,2,2629.0,4,3,0,0
2024-11-28 05:00:00,2,2400.0,5,3,0,0
2024-11-28 06:00:00,2,3314.0,6,3,0,0
2024-11-28 07:00:00,2,5829.0,7,3,0,0
2024-11-28 08:00:00,2,11771.0,8,3,0,0
2024-11-28 09:00:00,2,18400.0,9,3,0,0
2024-11-28 10:00:00,2,24571.0,10,3,0,0
2024-11-28 11:00:00,2,28457.0,11,3,0,0
2024-11-28 12:00:00,2,32114.0,12,3,0,0
2024-11-28 13:00:00,2,33943.0,13,3,0,0
2024-11-28 14:00:00,2,34629.0,14,3,0,0
2024-11-28 15:00:00,2,35086.0,15,3,0,0
2024-11-28 16:00:00,2,35771.0,16,3,0,0
2024-11-28 17:00:00,2,36686.0,17,3,0,0
2024-11-28 18:00:00,2,36686.0,18,3,0,0
2024-11-28 19:00:00,2,34400.0,19,3,0,0
2024-11-28 20:00:00,2,28229.0,20,3,0,0
2024-11-28 21:00:00,2,22743.0,21,3,0,0
2024-11-28 22:00:00,2,16571.0,22,3,0,0
2024-11-28 23:00:00,2,10629.0,23,3,0,0
2024-11-29 00:00:00,2,4914.0,0,4,0,0
2024-11-29 01:00:00,2,3314.0,1,4,0,0
2024-11-29 02:00:00,2,3543.0,2,4,0,0
2024-11-29 03:00:00,2,3543.0,3,4,0,0
2024-11-29 04:00:00,2,3314.0,4,4,0,0
2024-11-29 05:00:00,2,3314.0,5,4,0,0
2024-11-29 06:00:00,2,3086.0,6,4,0,0
2024-11-29 07:00:00,2,3771.0,7,4,0,0
2024-11-29 08:00:00,2,5600.0,8,4,0,0
2024-11-29 09:00:00,2,8800.0,9,4,0,0
2024-11-29 10:00:00,2,14057.0,10,4,0,0
2024-11-29 11:00:00,2,20000.0,11,4,0,0
2024-11-29 12:00:00,2,24800.0,12,4,0,0
2024-11-29 13:00:00,2,28457.0,13,4,0,0
2024-11-29 14:00:00,2,30971.0,14,4,0,0
2024-11-29 15:00:00,2,33029.0,15,4,0,0
2024-11-29 16:00:00,2,33714.0,16,4,0,0
2024-11-29 17:00:00,2,32343.0,17,4,0,0
2024-11-29 18:00:00,2,29600.0,18,4,0,0
2024-11-29 19:00:00,2,25943.0,19,4,0,0
2024-11-29 20:00:00,2,22743.0,20,4,0,0
2024-11-29 21:00:00,2,18857.0,21,4,0,0
2024-11-29 22:00:00,2,13143.0,22,4,0,0
2024-11-29 23:00:00,2,8800.0,23,4,0,0
2024-11-30 00:00:00,2,4457.0,0,5,0,0
2024-11-30 01:00:00,2,3086.0,1,5,0,0
2024-11-30 02:00:00,2,3314.0,2,5,0,0
2024-11-30 03:00:00,2,3086.0,3,5,0,0
2024-11-30 04:00:00,2,3314.0,4,5,0,0
2024-11-30 05:00:00,2,3086.0,5,5,0,0
2024-11-30 06:00:00,2,2629.0,6,5,0,0
2024-11-30 07:00:00,2,3086.0,7,5,0,0
2024-11-30 08:00:00,2,4686.0,8,5,0,0
2024-11-30 09:00:00,2,7657.0,9,5,0,0
2024-11-30 10:00:00,2,12229.0,10,5,0,0
2024-11-30 11:00:00,2,17943.0,11,5,0,0
2024-11-30 12:00:00,2,22743.0,12,5,0,0
2024-11-30 13:00:00,2,25029.0,13,5,0,0
2024-11-30 14:00:00,2,27086.0,14,5,0,0
2024-11-30 15:00:00,2,29143.0,15,5,0,0
